Sample_year,Latitude,Longitude,Location,Sample_ID,Sample_depth,Bulk_dens_rep1,Bulk_dens_rep2,Bulk_dens_rep3,C_ton_ha,pH,Ca_MEQ_100g,Mg_MEQ_100g,K_MEQ_100g,Na_MEQ_100g,S_MEQ_100g,H_MEQ_100g,Al_MEQ_100g,C_perc,N_perc,OM_perc,P_ppm,K_ppm,Na_ppm,Sand_CoarsePart,Sand_FinePart,Silt,Tot_clay,SoilColor,SoilColorObs,LC_type,LC_age,LU_type,LULC_hist,Man_mec_ag,Num_burn,Fert_use
1993,-9999,-9999,Ponta de Pedras,P007-93,20-40,-9999,-9999,-9999,-9999,4.9,5.5,4.2,0.15,-9999,-9999,-9999,1.6,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/1,"BROWNISH GRAY, 50% MOTTLE-10YR 4/4-BROWN",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P007-93,40-60,-9999,-9999,-9999,-9999,4.9,5.8,7.7,0.13,-9999,-9999,-9999,0.8,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/1,"BROWNISH GRAY, 50% MOTTLE-10YR 4/4-BROWN",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P007-93,60-80,-9999,-9999,-9999,-9999,4.8,5.6,10.2,0.13,-9999,-9999,-9999,0.5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 4/6,"BROWN, 40%MOTTLE-10YR 5/1-BROWNISH GRAY",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P007-93,80-100,-9999,-9999,-9999,-9999,4.1,4.8,6,0.1,-9999,-9999,-9999,2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 4/1,BROWNISH GRAY,,,,,,,
1993,9846168,741214,Ponta de Pedras,P008-93,0-20,-9999,-9999,-9999,-9999,4.7,0.5,1.2,0.04,-9999,-9999,-9999,1.6,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 4/1,BROWNISH GRAY,SS 1,4,Abandoned pasture,"1983-forest; 1984-pasture (mec/burn), 1986-fallow (burn); 1987-burned; 1989-burned, fallow",Mechanized,1,no
1993,9846168,741214,Ponta de Pedras,P008-93,20-40,-9999,-9999,-9999,-9999,4.7,0.9,0.6,0.02,-9999,-9999,-9999,1.4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/1,BROWNISH GRAY,SS 1,4,Abandoned pasture,"1983-forest; 1984-pasture (mec/burn), 1986-fallow (burn); 1987-burned; 1989-burned, fallow",Mechanized,1,no
1993,9846168,741214,Ponta de Pedras,P008-93,40-60,-9999,-9999,-9999,-9999,4.6,0.5,0.4,0.02,-9999,-9999,-9999,1.2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/2,"GRAYISH BROWN, 50% MOTTLE-2.5YR 4/3-DULL REDDISH BROWN",SS 1,4,Abandoned pasture,"1983-forest; 1984-pasture (mec/burn), 1986-fallow (burn); 1987-burned; 1989-burned, fallow",Mechanized,1,no
1993,9846168,741214,Ponta de Pedras,P008-93,60-80,-9999,-9999,-9999,-9999,4.6,0.4,0.4,0.02,-9999,-9999,-9999,1.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/4,DULL BROWN,SS 1,4,Abandoned pasture,"1983-forest; 1984-pasture (mec/burn), 1986-fallow (burn); 1987-burned; 1989-burned, fallow",Mechanized,1,no
1993,9846168,741214,Ponta de Pedras,P008-93,80-100,-9999,-9999,-9999,-9999,4.7,0.6,0.4,0.02,-9999,-9999,-9999,0.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 6/1,"BROWNISH GRAY, 50% MOTTLE-10R 3/6-DARK RED",SS 1,4,Abandoned pasture,"1983-forest; 1984-pasture (mec/burn), 1986-fallow (burn); 1987-burned; 1989-burned, fallow",Mechanized,1,no
1992,-9999,-9999,Ponta de Pedras,P009-92,0-20,-9999,-9999,-9999,-9999,5,0.3,0.4,0.01,0.02,0.73,6,1,1.3,0.22,2.24,1,-9999,-9999,8,52,35,5,5YR 3/1,"BROWNISH BLACK, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P009-92,20-40,-9999,-9999,-9999,-9999,5,0.1,0.4,0.01,0.03,0.54,3.1,1,0.8,0.19,1.38,1,-9999,-9999,11,52,30,7,5YR 4/3,"DULL REDDISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P009-92,40-60,-9999,-9999,-9999,-9999,5,0.1,0.4,0.01,0.03,0.54,3.1,1,0.47,0.19,0.81,1,-9999,-9999,10,41,31,18,5YR 5/4,"DULL REDDISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P009-92,60-80,-9999,-9999,-9999,-9999,5.1,0.2,0.3,0.01,0.02,0.53,2.6,0.7,0.02,0.15,0.03,1,-9999,-9999,9,38,31,22,5YR 6/8,"ORANGE, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P009-92,80-100,-9999,-9999,-9999,-9999,5,0.1,0.3,0.01,0.03,0.44,2.1,0.8,0.33,0.15,0.57,1,-9999,-9999,7,25,37,31,5YR 5/8,"BRIGHT REDDISH BROWN, M",,,,,,,
1993,9847021,740620,Ponta de Pedras,P009-93,0-20,-9999,-9999,-9999,-9999,4.5,0.5,0.4,0.02,-9999,-9999,-9999,1.4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 3/1,BROWNISH BLACK,Transitional savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9847021,740620,Ponta de Pedras,P009-93,20-40,-9999,-9999,-9999,-9999,4.6,0.5,0.4,0.01,-9999,-9999,-9999,1.4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 4/3,BROWN,Transitional savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9847021,740620,Ponta de Pedras,P009-93,40-60,-9999,-9999,-9999,-9999,4.6,0.4,0.3,0.01,-9999,-9999,-9999,1.5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 6/3,DULL YELLOW ORANGE,Transitional savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9847021,740620,Ponta de Pedras,P009-93,60-80,-9999,-9999,-9999,-9999,4.6,0.5,0.3,0.01,-9999,-9999,-9999,2.2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 6/2,"GRAYISH YELLOW BROWN, 30% MOTTLE-7.5YR 5/8-BRIGHT BROWN",Transitional savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9847021,740620,Ponta de Pedras,P009-93,80-100,-9999,-9999,-9999,-9999,4.4,0.4,0.3,0.01,-9999,-9999,-9999,2.2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/8,"BRIGHT BROWN, 30% MOTTLE-7.5YR 6/1-BROWNISH GRAY",Transitional savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1992,-9999,-9999,Ponta de Pedras,P010-92,0-20,-9999,-9999,-9999,-9999,5.2,0,0.3,0.01,0.03,0.34,2.3,0.6,0.7,0.19,1.2,1,-9999,-9999,8,53,19,20,7.5YR 2/1,"BLACK, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P010-92,20-40,-9999,-9999,-9999,-9999,4.8,0.2,0.3,0.01,0.03,0.54,1.9,0.6,0.2,0.11,0.34,1,-9999,-9999,11,52,13,24,10YR 6/2,"GRAYISH YELLOW-BROWN, M, 5% MOTTLE-10YR 6/4-DULL YELLOW ORANGE",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P010-92,40-60,-9999,-9999,-9999,-9999,5,0.2,0.8,0.01,0.04,1.05,3,1.2,0.16,0.11,0.27,1,-9999,-9999,7,53,15,25,10YR 6/3,"DULL YELLOW-ORANGE, M, 5% MOTTLE-7.5YR 5/4-DULL BROWN",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P010-92,60-80,-9999,-9999,-9999,-9999,5,0.2,1.2,0.02,0.04,1.46,2.1,1.6,0.07,0.15,0.12,1,-9999,-9999,7,51,15,27,10YR 6/1,"BROWNISH GRAY, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P010-92,80-100,-9999,-9999,-9999,-9999,5,0.2,2.2,0.02,0.06,2.48,3,1.9,0.14,0.15,0.24,1,-9999,-9999,5,18,47,30,2.5Y 6/1,"YELLOWISH GRAY, M, 10% MOTTLE-2.5YR 4/6-REDDISH BROWN",,,,,,,
1993,9841750,735544,Ponta de Pedras,P010-93,0-20,-9999,-9999,-9999,-9999,4.3,0.6,0.7,0.05,-9999,-9999,-9999,2.8,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/8,"BRIGHT BROWN, 50% MOTTLE-7.5YR 4/2-GRAYISH BROWN",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1993,9841750,735544,Ponta de Pedras,P010-93,20-40,-9999,-9999,-9999,-9999,4.1,0.5,0.8,0.07,-9999,-9999,-9999,2.3,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/1,"BROWNISH GRAY, 50% MOTTLE-7.5YR 4/4-BROWN",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1993,9841750,735544,Ponta de Pedras,P010-93,40-60,-9999,-9999,-9999,-9999,4.3,0.6,0.8,0.04,-9999,-9999,-9999,2.5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,2.5YR 2/2,"VERY DARK REDDISH BROWN, 50% MOTTLE-5YR 5/1-BROWNISH GRAY",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1993,9841750,735544,Ponta de Pedras,P010-93,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/1,"BROWNISH GRAY, 30% MOTTLE-7.5R 3/6-DARK RED",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1993,9841750,735544,Ponta de Pedras,P010-93,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/1,"BROWNISH GRAY, 30% MOTTLE-7.5R 3/6-DARK RED",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1992,-9999,-9999,Ponta de Pedras,P011-92,0-20,-9999,-9999,-9999,-9999,4.7,0.2,0.3,0.08,0.05,0.63,4.7,2.3,1.25,0.22,2.15,1,-9999,-9999,2,19,56,23,7.5YR 4/3,"BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P011-92,20-40,-9999,-9999,-9999,-9999,4.8,0.5,0.3,0.03,0.07,0.9,4.4,3.4,0.66,0.19,1.14,1,-9999,-9999,3,14,48,35,2.5YR 4/4,"DULL REDDISH BROWN, M, 40% MOTTLE-10R 4/3-REDDISH BROWN",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P011-92,40-60,-9999,-9999,-9999,-9999,5,0.2,0.4,0.02,0.03,0.65,4.3,3.9,0.38,0.19,0.65,1,-9999,-9999,4,14,43,39,10R 4/6,"RED, M, 30% MOTTLE-5YR 6/1-BROWNISH GRAY",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P011-92,60-80,-9999,-9999,-9999,-9999,5.1,0.2,0.6,0.02,0.03,0.85,4.2,4.5,0.3,0.15,0.52,1,-9999,-9999,3,14,41,42,2.5YR 3/6,"DARK REDDISH BROWN, M, 15% MOTTLE-5YR 6/1-BROWNISH GRAY",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P011-92,80-100,-9999,-9999,-9999,-9999,5.1,0.6,0.5,0.04,0.03,1.17,4.6,4.9,0.15,0.15,0.26,1,-9999,-9999,6,19,32,43,2.5YR 3/6,"DARK REDDISH BROWN, M, 15% MOTTLE-5YR 6/1-BROWNISH GRAY",,,,,,,
1993,9843430,742500,Ponta de Pedras,P011-93,0-20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 3/2,BROWNISH BLACK,SS 1,3.5,Swidden/Mechanized,1978-forest; 1979-rice and/or beans (mec);  1982-fallow; 1989-manioc; 1990-fallow,Mechanized/Manual,1,yes
1993,9843430,742500,Ponta de Pedras,P011-93,20-40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 4/3,DULL YELLOWISH BROWN,SS 1,3.5,Swidden/Mechanized,1978-forest; 1979-rice and/or beans (mec);  1982-fallow; 1989-manioc; 1990-fallow,Mechanized/Manual,1,yes
1993,9843430,742500,Ponta de Pedras,P011-93,40-60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,7.5YR 4/3,BROWN,SS 1,3.5,Swidden/Mechanized,1978-forest; 1979-rice and/or beans (mec);  1982-fallow; 1989-manioc; 1990-fallow,Mechanized/Manual,1,yes
1993,9843430,742500,Ponta de Pedras,P011-93,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/4,DULL BROWN,SS 1,3.5,Swidden/Mechanized,1978-forest; 1979-rice and/or beans (mec);  1982-fallow; 1989-manioc; 1990-fallow,Mechanized/Manual,1,yes
1993,9843430,742500,Ponta de Pedras,P011-93,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/4,DULL BROWN,SS 1,3.5,Swidden/Mechanized,1978-forest; 1979-rice and/or beans (mec);  1982-fallow; 1989-manioc; 1990-fallow,Mechanized/Manual,1,yes
1992,-9999,-9999,Ponta de Pedras,P012-92,0-20,-9999,-9999,-9999,-9999,4.8,0.4,0.3,0.04,0.03,0.77,4.7,1.9,0.53,0.15,0.91,1,-9999,-9999,17,20,58,5,7.5YR 5/2,"GRAYISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P012-92,20-40,-9999,-9999,-9999,-9999,5,0.3,0.4,0.02,0.04,0.76,4,3.4,0.2,0.15,0.34,1,-9999,-9999,12,24,36,28,7.5YR 4/2,"GRAYISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P012-92,40-60,-9999,-9999,-9999,-9999,5,0.3,0.4,0.03,0.03,0.76,4.8,3.9,0.44,0.15,0.76,1,-9999,-9999,2,18,45,35,5YR 5/1,"BROWNISH GRAY, M, 30% MOTTLE-2.5YR 3/6-DARK REDDISH BROWN",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P012-92,60-80,-9999,-9999,-9999,-9999,5,0.4,0.6,0.03,0.04,1.07,3.4,5.7,0.42,0.15,0.72,1,-9999,-9999,4,17,39,40,5YR 5/1,"BROWNISH GRAY, M, 30% MOTTLE-2.5YR 3/6-DARK REDDISH BROWN",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P012-92,80-100,-9999,-9999,-9999,-9999,5,0.6,0.5,0.04,0.04,1.18,4,5.5,0.32,0.15,0.55,1,-9999,-9999,3,14,41,42,5YR 5/1,"BROWNISH GRAY, M, 40% MOTTLE-2.5YR 3/6-DARK REDDISH BROWN",,,,,,,
1993,9848850,742877,Ponta de Pedras,P012-93,0-20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,7.5YR 3/1,BROWNISH BLACK,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9848850,742877,Ponta de Pedras,P012-93,20-40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,7.5YR 4/2,GRAYISH BROWN,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9848850,742877,Ponta de Pedras,P012-93,40-60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 5/3,DULL YELLOWISH BROWN,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9848850,742877,Ponta de Pedras,P012-93,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 5/3,DULL YELLOWISH BROWN,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9848850,742877,Ponta de Pedras,P012-93,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 5/3,DULL YELLOWISH BROWN,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1992,-9999,-9999,Ponta de Pedras,P013-92,0-20,-9999,-9999,-9999,-9999,4.8,1.7,3.3,0.15,0.2,5.35,6.5,1.7,1.13,0.26,1.95,1,-9999,-9999,3,13,36,48,7.5YR 4/4,"BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P013-92,20-40,-9999,-9999,-9999,-9999,4.5,0.9,3,0.05,0.44,4.39,4.1,2.5,0.5,0.19,0.86,1,-9999,-9999,1,20,45,34,7.5YR 5/4,"DULL BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P013-92,40-60,-9999,-9999,-9999,-9999,4.3,1.3,3.4,0.05,0.68,5.43,4.9,3.8,0.38,0.15,0.65,1,-9999,-9999,1,16,43,40,5YR 5/1,"BROWNISH GRAY, M, 5% MOTTLE-5YR 4/6-REDDISH BROWN",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P013-92,60-80,-9999,-9999,-9999,-9999,4.4,1.5,5.2,0.08,1.03,7.81,3.2,3.4,0.26,0.15,0.45,1,-9999,-9999,0,18,40,42,5YR 5/1,"BROWNISH GRAY, 5% MOTTLE-5YR 4/6-REDDISH BROWN",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P013-92,80-100,-9999,-9999,-9999,-9999,4.5,1.8,5.7,0.09,1.1,8.69,3.8,3.2,0.29,0.11,0.5,1,-9999,-9999,1,13,40,46,2.5YR 4/8,"REDDISH BROWN, M, 5% MOTTLE-2.5YR 6/1-BROWNISH GRAY",,,,,,,
1993,9842200,734950,Ponta de Pedras,P013-93,0-20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 3/1,BROWNISH BLACK,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9842200,734950,Ponta de Pedras,P013-93,20-40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 4/1,BROWNISH GRAY,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9842200,734950,Ponta de Pedras,P013-93,40-60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 5/1,BROWNISH GRAY,Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9842200,734950,Ponta de Pedras,P013-93,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 6/2,"GRAYISH YELLOW BROWN, 20% MOTTLE-10YR 5/6-YELLOWISH BROWN",Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1993,9842200,734950,Ponta de Pedras,P013-93,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10R 3/4,"DARK RED, 20% MOTTLE-10YR 6/1-BROWNISH GRAY",Grassland savanna,-9999,Occasional burning,Frequent burning  (yearly),-9999,1,-9999
1992,-9999,-9999,Ponta de Pedras,P014-92,0-20,-9999,-9999,-9999,-9999,5.2,0.7,0.7,0.03,0.08,1.51,3.1,1,0.47,0.19,0.81,1,-9999,-9999,0,14,70,16,5YR 4/1,"BROWNISH GRAY, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P014-92,20-40,-9999,-9999,-9999,-9999,5.7,1,0.8,0.03,0.12,1.95,3.2,1.3,0.42,0.15,0.72,1,-9999,-9999,11,22,44,23,10YR 5/3,"DULL YELLOWISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P014-92,40-60,-9999,-9999,-9999,-9999,5.9,1.3,2.7,0.05,0.25,4.3,2.6,1.1,0.32,0.15,0.62,1,-9999,-9999,1,10,54,35,10YR 5/3,"DULL YELLOWISH BROWN, M, 10% MOTTLE-10R 4/8-RED",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P014-92,60-80,-9999,-9999,-9999,-9999,5.8,1.5,3.2,0.06,0.45,5.21,1.5,1.8,0.16,0.15,0.27,1,-9999,-9999,0,9,48,43,10YR 5/3,"DULL YELLOWISH BROWN, M, 10% MOTTLE-10R 4/8-RED",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P014-92,80-100,-9999,-9999,-9999,-9999,5.6,1.9,6.4,0.07,0.6,8.97,2.3,0.6,0.21,0.15,0.36,1,-9999,-9999,0,9,46,45,10YR 5/1,"BROWNISH GRAY, M, 10% MOTTLE-10R 4/8-RED",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P014-93,0-20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,10YR 3/2,BROWNISH BLACK,,,,,,,
1992,9840800,737200,Ponta de Pedras,P015-92,20-40,-9999,-9999,-9999,-9999,4,0.3,0.4,0.04,0.04,0.78,5.2,2.6,1.35,0.19,2.33,1,-9999,-9999,39,25,22,14,5YR 3/1,"BROWNISH BLACK, M, W/ROOTS",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1992,9840800,737200,Ponta de Pedras,P015-92,40-60,-9999,-9999,-9999,-9999,4.5,0.3,0.3,0.01,0.04,0.65,5.2,2.2,0.81,0.15,1.4,1,-9999,-9999,35,31,16,18,5YR 2/1,"BROWNISH BLACK, M",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1992,9840800,737200,Ponta de Pedras,P015-92,60-80,-9999,-9999,-9999,-9999,4.5,0.2,0.2,0.01,0.03,0.44,3.8,2.1,0.45,0.15,0.77,1,-9999,-9999,33,33,14,20,5YR 4/2,"GRAYISH BROWN, M,",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1992,9840800,737200,Ponta de Pedras,P015-92,80-100,-9999,-9999,-9999,-9999,4.8,0.2,0.2,0.01,0.03,0.44,2.3,2.2,0.3,0.11,0.52,1,-9999,-9999,33,31,14,22,7.5YR 4/4,"BROWN, M",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1992,9840800,737200,Ponta de Pedras,P015-92,80-100,-9999,-9999,-9999,-9999,4.6,0.2,0.3,0.01,0.04,0.55,3,2.8,0.27,0.11,0.46,1,-9999,-9999,32,28,12,28,7.5YR 4/2,"GRAYISH BROWN, M, 15% MOTTLE-7.5YR 5/4-DULL BROWN",Upland forest,-9999,No use reported,No data reported,-9999,-9999,-9999
1992,-9999,-9999,Ponta de Pedras,P016-92,0-20,-9999,-9999,-9999,-9999,4.6,0.3,0.2,0.05,0.05,0.6,4.8,2.2,1.15,0.19,1.98,1,-9999,-9999,36,37,14,13,5YR 2/1,"BROWNISH BLACK, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P016-92,20-40,-9999,-9999,-9999,-9999,4.7,0.2,0.2,0.02,0.04,0.46,3.8,2.4,0.48,0.15,0.83,1,-9999,-9999,32,33,15,20,5YR 4/2,"GRAYISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P016-92,40-60,-9999,-9999,-9999,-9999,4.7,0.2,0.2,0.01,0.04,0.45,2.8,3,0.64,0.15,1.1,1,-9999,-9999,32,30,14,24,5YR 4/4,"DULL REDDISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P016-92,60-80,-9999,-9999,-9999,-9999,4.8,0.2,0.3,0.01,0.04,0.55,2.7,3.1,0.58,0.15,1,1,-9999,-9999,32,29,13,26,2.5YR 4/8,"REDDISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P016-92,80-100,-9999,-9999,-9999,-9999,4.7,0.2,0.2,0.01,0.03,0.44,1.8,3.1,0.4,0.11,0.69,1,-9999,-9999,32,29,29,10,2.5YR 4/8,"REDDISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P017-92,0-20,-9999,-9999,-9999,-9999,4.8,0.3,0.2,0.03,0.05,0.58,4,1.3,0.72,0.19,1.24,1,-9999,-9999,8,60,24,8,7.5YR 4/3,"BROWN, M, ROOTS",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P017-92,20-40,-9999,-9999,-9999,-9999,4.8,0.3,0.2,0.01,0.03,0.54,3.2,1.7,0.48,0.15,0.83,1,-9999,-9999,4,50,31,15,7.5YR 4/4,"BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P017-92,40-60,-9999,-9999,-9999,-9999,4.9,0.4,0.3,0.01,0.03,0.74,2.9,2.5,0.5,0.15,0.86,1,-9999,-9999,4,48,26,22,7.5YR 4/6,"BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P017-92,60-80,-9999,-9999,-9999,-9999,5,0.7,0.2,0.01,0.03,0.94,2.8,3,0.24,0.15,0.41,1,-9999,-9999,13,53,6,28,7.5YR 4/4,"BROWN, 20% MOTTLE-10R 3/6-DARK RED",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P017-92,80-100,-9999,-9999,-9999,-9999,5,0.6,0.2,0.01,0.03,0.84,2.4,3,0.38,0.11,0.65,1,-9999,-9999,3,40,26,31,7.5YR 4/4,"BROWN, M, 20% MOTTLE-10R 3/6-DARK RED",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P018-92,0-20,-9999,-9999,-9999,-9999,4.3,0.4,0.3,0.05,0.04,0.78,3.5,1.4,1.03,0.19,1.77,1,-9999,-9999,41,38,49,8,5YR 4/1,"BROWNISH GRAY, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P018-92,20-40,-9999,-9999,-9999,-9999,4.5,0.4,0.3,0.02,0.04,0.76,2.9,2,0.38,0.15,0.65,1,-9999,-9999,37,35,13,15,5YR 5/1,"BROWNISH GRAY, M",,,,,,,
